EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,MonthlyIncome,SalaryBand,DistanceFromHome,BusinessTravel,OverTime,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,PerformanceRating,Attrition
1177,48,Male,Married,Research & Development,Laboratory Technician,Life Sciences,8160,High,2,Travel_Rarely,Yes,24,21,15,21,9,6,2,3,3,1,3,2,3,Yes
1178,24,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,8480,High,4,Travel_Rarely,No,1,0,1,0,6,6,1,3,4,1,3,2,3,No
1179,56,Male,Single,Human Resources,Manager,Technical Degree,12480,Very High,10,Travel_Rarely,No,35,30,15,28,3,4,0,3,1,2,2,3,3,No
1180,39,Female,Single,Human Resources,Human Resources,Marketing,8300,High,14,Travel_Frequently,Yes,19,16,1,14,6,5,1,1,2,1,2,1,4,Yes
1181,58,Male,Single,Research & Development,Research Director,Marketing,13560,Very High,26,Travel_Rarely,No,34,30,15,28,3,4,0,4,2,2,3,2,3,Yes
1182,24,Female,Married,Sales,Sales Executive,Other,5330,Medium,15,Travel_Rarely,No,1,1,0,1,2,5,1,3,4,2,4,4,3,No
1183,39,Male,Divorced,Sales,Sales Executive,Marketing,12770,Very High,13,Non-Travel,No,16,16,5,14,2,1,1,3,3,4,1,4,3,No
1184,47,Female,Married,Sales,Manager,Life Sciences,8410,High,5,Non-Travel,No,26,21,10,18,0,6,0,1,1,2,1,2,3,No
1185,39,Male,Married,Research & Development,Research Director,Marketing,7990,High,13,Travel_Rarely,No,19,19,5,17,6,1,2,4,1,2,1,1,3,No
1186,37,Male,Married,Sales,Sales Executive,Medical,6460,High,16,Travel_Rarely,No,15,11,3,9,0,4,1,3,2,3,3,4,3,No
1187,25,Male,Married,Research & Development,Healthcare Representative,Marketing,5940,Medium,17,Travel_Rarely,No,2,0,1,0,1,4,1,2,1,3,2,3,3,No
1188,34,Female,Single,Research & Development,Research Scientist,Medical,5480,Medium,18,Travel_Rarely,No,13,9,2,8,0,0,1,4,3,1,2,2,3,No
1189,28,Male,Single,Research & Development,Healthcare Representative,Life Sciences,12960,Very High,13,Travel_Frequently,No,6,3,1,1,0,5,1,3,4,1,4,3,3,No
1190,30,Female,Married,Sales,Manager,Human Resources,6380,High,5,Travel_Rarely,No,6,6,5,4,9,0,0,4,4,1,1,1,3,No
1191,47,Male,Married,Sales,Manager,Life Sciences,8470,High,5,Travel_Frequently,Yes,26,24,5,22,0,3,0,4,1,4,1,2,3,Yes
1192,45,Male,Married,Sales,Manager,Other,9210,High,5,Travel_Rarely,No,24,20,12,18,6,5,1,1,2,1,1,2,3,No
1193,44,Male,Married,Research & Development,Laboratory Technician,Other,9160,High,18,Travel_Rarely,No,23,18,15,16,3,0,1,4,3,4,2,3,4,No
1194,33,Female,Divorced,Research & Development,Research Director,Technical Degree,7480,High,25,Travel_Rarely,No,9,5,4,4,1,2,0,3,2,2,3,1,3,No
1195,59,Male,Single,Research & Development,Laboratory Technician,Human Resources,12670,Very High,26,Travel_Rarely,Yes,37,32,0,30,2,3,3,1,2,4,1,2,3,No
1196,21,Male,Married,Sales,Sales Representative,Life Sciences,8200,High,10,Travel_Rarely,No,0,0,0,0,0,6,2,4,1,1,1,4,3,No
1197,32,Male,Single,Research & Development,Laboratory Technician,Medical,5430,Medium,3,Travel_Rarely,Yes,8,3,0,2,3,2,0,2,1,2,1,1,3,No
1198,23,Male,Divorced,Research & Development,Manufacturing Director,Medical,6040,High,19,Non-Travel,No,1,0,1,0,8,0,0,4,2,1,4,1,3,No
1199,32,Male,Married,Research & Development,Healthcare Representative,Technical Degree,3780,Medium,2,Travel_Rarely,No,12,10,3,8,6,0,1,1,1,4,1,4,3,No
1200,59,Female,Single,Research & Development,Manufacturing Director,Technical Degree,7800,High,19,Non-Travel,No,38,35,15,32,8,1,0,2,1,3,3,4,4,No
1201,33,Male,Single,Sales,Sales Executive,Human Resources,8750,High,12,Travel_Frequently,No,11,7,1,5,6,6,3,2,3,1,3,2,3,No
1202,57,Male,Married,Research & Development,Laboratory Technician,Marketing,9060,High,25,Travel_Rarely,Yes,36,34,15,34,9,5,1,2,4,3,1,1,3,Yes
1203,39,Female,Married,Sales,Manager,Medical,8410,High,19,Travel_Rarely,Yes,19,15,5,13,1,2,0,3,3,4,3,3,3,No
1204,48,Male,Married,Research & Development,Manufacturing Director,Human Resources,6460,High,22,Travel_Rarely,No,24,20,15,19,1,5,1,1,1,3,2,2,3,Yes
1205,37,Male,Single,Sales,Sales Representative,Other,6940,High,12,Non-Travel,Yes,16,15,3,15,4,6,0,3,4,4,3,3,3,No
1206,29,Female,Divorced,Sales,Sales Representative,Other,6940,High,25,Travel_Frequently,No,6,1,0,1,5,6,1,1,3,2,1,1,3,Yes
1207,50,Female,Married,Research & Development,Laboratory Technician,Marketing,10170,Very High,16,Travel_Rarely,No,26,21,7,18,7,0,0,2,2,2,3,4,3,No
1208,59,Female,Married,Sales,Sales Representative,Marketing,3300,Medium,19,Travel_Frequently,Yes,37,34,15,33,1,0,2,3,2,4,4,3,3,No
1209,29,Male,Married,Research & Development,Research Director,Marketing,5790,Medium,11,Travel_Rarely,No,6,5,4,5,1,5,1,2,4,3,1,3,3,Yes
1210,51,Female,Divorced,Research & Development,Healthcare Representative,Other,4650,Medium,14,Travel_Rarely,No,31,30,15,30,7,2,2,2,2,3,3,3,3,No
1211,29,Male,Divorced,Sales,Sales Representative,Medical,14850,Very High,25,Travel_Rarely,No,6,1,1,0,5,1,0,3,1,4,3,1,3,No
1212,48,Female,Married,Research & Development,Healthcare Representative,Human Resources,10990,Very High,12,Travel_Rarely,No,24,24,15,21,4,4,0,1,2,3,1,4,3,No
1213,51,Female,Married,Research & Development,Healthcare Representative,Medical,5880,Medium,1,Travel_Rarely,No,27,25,15,24,2,2,2,4,2,1,3,2,4,No
1214,37,Female,Married,Research & Development,Research Scientist,Marketing,4050,Medium,11,Non-Travel,No,17,14,10,14,6,6,0,4,2,1,3,2,3,Yes
1215,49,Male,Divorced,Research & Development,Laboratory Technician,Medical,4440,Medium,12,Travel_Frequently,Yes,28,27,15,26,8,4,0,4,2,4,2,4,3,Yes
1216,29,Male,Married,Research & Development,Laboratory Technician,Technical Degree,10110,Very High,13,Travel_Rarely,Yes,9,4,4,2,0,1,3,2,3,1,2,1,3,No
1217,21,Female,Single,Sales,Sales Executive,Other,3750,Medium,3,Travel_Rarely,No,0,0,1,0,0,6,1,2,2,3,3,1,4,No
1218,22,Male,Single,Sales,Sales Executive,Human Resources,6980,High,4,Travel_Rarely,No,1,1,0,0,7,4,2,4,3,2,3,4,3,No
1219,37,Male,Divorced,Sales,Manager,Other,9440,High,10,Travel_Rarely,No,15,14,9,14,8,2,1,3,2,3,4,2,3,No
1220,56,Female,Divorced,Research & Development,Laboratory Technician,Medical,4290,Medium,13,Travel_Rarely,No,34,32,15,31,2,1,1,4,4,1,1,3,3,No
1221,23,Female,Divorced,Research & Development,Research Scientist,Medical,6950,High,1,Travel_Rarely,No,0,0,1,0,7,3,1,1,4,2,4,3,4,No
1222,37,Male,Married,Research & Development,Laboratory Technician,Human Resources,5920,Medium,12,Non-Travel,No,13,8,6,8,8,5,1,4,2,3,1,4,3,No
1223,48,Male,Divorced,Research & Development,Laboratory Technician,Marketing,5630,Medium,10,Travel_Rarely,Yes,27,25,15,25,1,5,0,3,1,1,3,3,3,Yes
1224,26,Male,Divorced,Research & Development,Research Scientist,Life Sciences,5270,Medium,2,Travel_Rarely,Yes,3,0,1,0,1,0,2,4,3,2,2,2,3,No
1225,49,Male,Single,Research & Development,Research Scientist,Other,9750,High,8,Travel_Frequently,No,28,25,15,24,1,3,0,4,2,4,1,3,3,No
1226,31,Male,Single,Research & Development,Research Director,Technical Degree,11960,Very High,8,Travel_Rarely,No,11,10,8,7,7,6,1,1,4,1,3,3,3,No
1227,52,Female,Divorced,Research & Development,Healthcare Representative,Life Sciences,6270,High,5,Travel_Frequently,No,32,29,15,28,7,4,2,1,2,3,3,2,3,No
1228,42,Female,Single,Sales,Sales Representative,Other,8000,High,22,Travel_Rarely,Yes,21,19,3,19,1,0,1,1,2,1,3,1,3,Yes
1229,41,Male,Married,Sales,Sales Representative,Technical Degree,7010,High,3,Travel_Rarely,No,19,19,15,19,1,6,0,3,2,3,2,2,3,Yes
1230,25,Male,Married,Research & Development,Healthcare Representative,Technical Degree,3440,Medium,17,Travel_Frequently,No,2,0,0,0,6,4,1,4,4,1,2,4,3,Yes
1231,37,Female,Married,Research & Development,Healthcare Representative,Human Resources,6170,High,20,Travel_Rarely,No,13,10,8,8,8,3,1,1,1,3,3,1,3,Yes
1232,54,Female,Single,Research & Development,Research Scientist,Marketing,3220,Medium,24,Travel_Rarely,Yes,32,32,12,31,7,5,0,1,4,2,1,1,3,Yes
1233,18,Female,Married,Sales,Manager,Marketing,5730,Medium,16,Non-Travel,No,0,0,0,0,1,4,0,2,1,3,4,4,3,No
1234,50,Male,Single,Research & Development,Research Scientist,Technical Degree,6880,High,16,Travel_Rarely,No,30,27,15,25,3,1,1,2,4,1,3,4,3,Yes
1235,39,Female,Divorced,Sales,Sales Executive,Medical,9130,High,23,Travel_Rarely,No,15,14,8,14,0,5,1,1,3,3,4,1,3,No
1236,48,Male,Single,Sales,Sales Representative,Life Sciences,7720,High,25,Travel_Rarely,Yes,27,24,15,22,2,1,3,3,3,3,1,1,3,Yes
1237,46,Male,Married,Sales,Manager,Human Resources,9860,High,7,Travel_Frequently,No,23,22,1,22,5,1,0,4,1,1,3,3,4,No
1238,36,Female,Divorced,Sales,Sales Executive,Medical,4960,Medium,24,Travel_Rarely,No,13,10,9,10,3,4,0,1,3,2,3,4,4,Yes
1239,31,Male,Single,Research & Development,Laboratory Technician,Technical Degree,11330,Very High,14,Travel_Rarely,No,7,7,3,5,6,0,0,1,3,3,4,3,3,No
1240,44,Male,Single,Research & Development,Laboratory Technician,Medical,11970,Very High,3,Travel_Rarely,No,20,17,14,16,2,4,3,1,2,3,2,4,3,No
1241,24,Male,Married,Research & Development,Laboratory Technician,Medical,3170,Medium,18,Non-Travel,No,1,1,0,1,5,3,2,1,2,3,4,3,4,Yes
1242,43,Male,Single,Research & Development,Healthcare Representative,Technical Degree,3670,Medium,29,Non-Travel,No,20,20,12,20,6,5,3,2,3,4,1,4,3,Yes
1243,22,Male,Single,Research & Development,Laboratory Technician,Other,6810,High,5,Travel_Rarely,No,2,1,1,0,1,1,1,1,2,2,4,3,3,Yes
1244,45,Female,Married,Research & Development,Laboratory Technician,Marketing,5570,Medium,1,Travel_Rarely,No,25,24,3,22,0,4,0,2,4,4,3,2,3,No
1245,45,Male,Divorced,Sales,Sales Executive,Life Sciences,5900,Medium,27,Travel_Rarely,No,23,21,10,21,3,3,1,1,1,4,4,3,3,Yes
1246,21,Male,Married,Human Resources,Human Resources,Medical,7690,High,18,Non-Travel,No,0,0,1,0,0,1,0,3,2,3,1,2,3,No
1247,50,Female,Married,Research & Development,Research Scientist,Life Sciences,10020,Very High,7,Travel_Rarely,Yes,27,26,15,25,1,3,0,2,4,1,2,3,4,No
1248,35,Male,Divorced,Research & Development,Manufacturing Director,Human Resources,4860,Medium,23,Travel_Frequently,No,14,14,13,11,2,6,0,1,4,2,3,4,3,Yes
1249,51,Female,Married,Research & Development,Manufacturing Director,Medical,10700,Very High,12,Non-Travel,No,29,24,9,21,3,5,0,1,2,1,3,4,3,No
1250,19,Male,Married,Sales,Sales Representative,Marketing,5240,Medium,10,Travel_Rarely,Yes,0,0,1,0,2,1,0,2,3,3,1,3,3,No
1251,25,Male,Married,Research & Development,Healthcare Representative,Life Sciences,15740,Very High,9,Travel_Rarely,No,5,4,0,2,0,5,2,3,1,2,3,1,3,No
1252,39,Male,Single,Research & Development,Manufacturing Director,Marketing,11360,Very High,18,Travel_Rarely,Yes,18,18,15,15,1,3,1,1,1,4,2,3,3,No
1253,26,Female,Married,Sales,Sales Executive,Human Resources,5440,Medium,4,Non-Travel,No,2,0,1,0,8,0,1,2,4,3,1,2,4,Yes
1254,32,Male,Married,Research & Development,Laboratory Technician,Marketing,4080,Medium,11,Travel_Frequently,No,12,8,8,8,7,6,0,3,3,2,3,1,3,No
1255,46,Female,Single,Research & Development,Laboratory Technician,Technical Degree,5390,Medium,9,Travel_Rarely,No,25,20,10,19,4,3,1,2,1,1,3,4,3,No
1256,24,Male,Married,Research & Development,Healthcare Representative,Medical,5120,Medium,2,Travel_Rarely,No,2,1,0,0,0,6,1,1,4,1,1,2,3,No
1257,47,Male,Single,Research & Development,Laboratory Technician,Life Sciences,8670,High,23,Travel_Frequently,Yes,24,22,15,19,3,0,0,2,2,3,4,4,3,Yes
1258,22,Male,Married,Research & Development,Research Scientist,Other,3190,Medium,1,Travel_Frequently,No,1,1,1,0,9,1,0,1,3,4,3,2,3,Yes
1259,25,Male,Single,Sales,Manager,Life Sciences,3690,Medium,28,Travel_Rarely,No,2,0,0,0,8,6,0,4,4,2,2,3,3,No
1260,43,Male,Married,Research & Development,Manufacturing Director,Marketing,8580,High,3,Travel_Frequently,Yes,22,22,12,22,7,1,2,4,4,1,4,3,3,Yes
1261,52,Male,Married,Research & Development,Research Scientist,Medical,5030,Medium,11,Travel_Rarely,Yes,31,31,15,30,2,3,2,2,1,2,4,4,3,Yes
1262,25,Male,Married,Research & Development,Research Director,Life Sciences,5760,Medium,3,Travel_Rarely,No,3,0,0,0,4,4,0,1,2,4,4,1,3,Yes
1263,30,Female,Single,Sales,Sales Executive,Technical Degree,9420,High,11,Travel_Rarely,No,10,5,2,5,0,6,1,1,2,3,4,3,3,No
1264,57,Male,Single,Human Resources,Manager,Human Resources,10200,Very High,18,Travel_Frequently,Yes,34,31,7,29,8,2,0,3,4,1,1,2,4,Yes
1265,60,Male,Divorced,Sales,Manager,Life Sciences,11130,Very High,3,Travel_Rarely,Yes,37,33,13,30,1,5,0,4,4,1,1,2,4,No
1266,42,Male,Single,Sales,Sales Representative,Other,9100,High,16,Non-Travel,No,18,14,3,14,6,5,1,2,3,1,1,4,3,No
1267,37,Male,Married,Research & Development,Manufacturing Director,Technical Degree,6380,High,23,Travel_Rarely,No,16,11,3,9,2,4,1,3,1,4,4,1,4,No
1268,32,Male,Married,Sales,Sales Representative,Other,6180,High,14,Travel_Rarely,No,11,11,2,9,5,3,1,1,4,4,2,3,3,No
1269,44,Female,Single,Sales,Sales Representative,Life Sciences,5900,Medium,4,Travel_Rarely,No,20,19,7,17,8,0,0,4,3,2,2,2,3,No
1270,43,Male,Married,Research & Development,Research Scientist,Human Resources,4290,Medium,21,Travel_Rarely,No,23,20,13,17,3,1,1,2,2,3,4,4,3,Yes
1271,30,Female,Married,Research & Development,Laboratory Technician,Life Sciences,4790,Medium,6,Non-Travel,Yes,8,4,1,1,0,3,0,1,2,1,1,1,3,Yes
1272,18,Male,Single,Research & Development,Research Scientist,Human Resources,10530,Very High,1,Travel_Rarely,No,0,0,0,0,6,2,0,4,2,3,2,1,3,No
1273,24,Male,Divorced,Research & Development,Research Director,Technical Degree,5220,Medium,13,Travel_Rarely,No,2,0,1,0,5,1,0,4,2,2,2,1,3,Yes
1274,59,Female,Single,Research & Development,Research Scientist,Marketing,4300,Medium,8,Travel_Rarely,No,37,36,15,36,1,4,0,2,4,4,2,2,3,No
1275,35,Male,Married,Research & Development,Manufacturing Director,Life Sciences,10890,Very High,1,Travel_Rarely,No,12,10,6,7,0,3,0,4,4,2,3,1,3,No
1276,38,Male,Married,Research & Development,Research Director,Technical Degree,3890,Medium,23,Travel_Frequently,No,18,18,9,18,5,5,0,1,1,4,3,3,3,No
1277,38,Female,Married,Research & Development,Healthcare Representative,Life Sciences,7500,High,18,Travel_Rarely,No,14,13,7,13,6,3,1,2,4,3,2,1,3,No
1278,51,Female,Divorced,Research & Development,Laboratory Technician,Technical Degree,2940,Low,27,Travel_Rarely,Yes,27,27,12,27,1,2,0,3,2,2,1,2,4,Yes
1279,20,Female,Single,Research & Development,Research Scientist,Other,13080,Very High,14,Travel_Rarely,Yes,0,0,1,0,5,0,0,3,4,4,3,3,3,Yes
1280,21,Male,Divorced,Research & Development,Research Director,Medical,12480,Very High,13,Travel_Frequently,No,0,0,1,0,4,0,3,2,4,4,3,3,3,No
1281,29,Male,Married,Sales,Sales Executive,Medical,4440,Medium,25,Travel_Rarely,No,8,6,6,4,1,3,2,4,3,2,3,1,3,No
1282,38,Female,Divorced,Research & Development,Research Scientist,Medical,6640,High,3,Travel_Rarely,Yes,18,13,6,11,6,2,0,4,3,2,2,1,3,Yes
1283,46,Female,Divorced,Research & Development,Healthcare Representative,Medical,4660,Medium,11,Travel_Rarely,No,25,20,7,20,6,5,0,1,3,3,4,2,3,Yes
1284,39,Male,Divorced,Sales,Manager,Life Sciences,4640,Medium,24,Travel_Rarely,No,16,14,1,13,1,4,0,4,4,1,3,3,3,No
1285,36,Male,Married,Research & Development,Research Director,Medical,5840,Medium,9,Travel_Rarely,No,12,10,4,10,6,1,3,1,2,2,4,4,3,No
1286,58,Male,Married,Research & Development,Healthcare Representative,Technical Degree,8780,High,26,Travel_Rarely,No,35,32,15,32,2,5,0,3,3,4,3,1,3,Yes
1287,24,Male,Married,Research & Development,Research Scientist,Medical,8800,High,9,Travel_Frequently,Yes,0,0,0,0,5,3,0,2,4,4,2,1,3,No
1288,42,Female,Married,Human Resources,Human Resources,Other,8360,High,12,Travel_Frequently,No,21,17,15,15,8,6,1,2,4,2,2,3,3,No
1289,41,Male,Married,Research & Development,Laboratory Technician,Other,6370,High,27,Travel_Rarely,No,17,14,11,14,9,6,1,1,1,2,3,4,3,Yes
1290,38,Male,Married,Research & Development,Research Scientist,Other,8990,High,8,Travel_Frequently,No,15,13,9,12,2,6,0,2,2,4,3,4,3,No
1291,52,Male,Single,Sales,Manager,Technical Degree,4280,Medium,29,Travel_Rarely,No,32,30,15,27,3,0,0,1,3,1,3,3,3,No
1292,29,Male,Divorced,Research & Development,Research Scientist,Medical,7550,High,2,Travel_Rarely,Yes,9,6,5,4,0,3,1,4,3,1,3,1,3,No
1293,59,Male,Single,Research & Development,Manufacturing Director,Human Resources,6960,High,8,Travel_Rarely,Yes,38,33,3,33,9,0,0,1,3,1,2,3,3,Yes
1294,32,Male,Divorced,Research & Development,Healthcare Representative,Medical,6230,High,18,Travel_Rarely,Yes,12,12,1,9,3,6,0,2,4,1,1,2,3,Yes
1295,41,Male,Single,Research & Development,Research Director,Marketing,7670,High,18,Travel_Rarely,No,20,16,3,16,8,4,2,1,3,4,2,2,3,No
1296,40,Female,Single,Research & Development,Laboratory Technician,Marketing,3100,Medium,27,Travel_Rarely,No,16,14,11,13,9,1,1,1,3,1,4,2,3,Yes
1297,54,Male,Divorced,Research & Development,Manufacturing Director,Other,4690,Medium,28,Travel_Rarely,No,33,33,14,31,4,4,1,2,4,2,3,3,3,Yes
1298,36,Male,Divorced,Research & Development,Manufacturing Director,Technical Degree,8490,High,20,Travel_Rarely,No,13,13,2,11,6,3,1,4,1,3,4,3,3,No
1299,30,Male,Married,Research & Development,Research Director,Other,6890,High,20,Travel_Rarely,Yes,6,4,0,4,4,3,1,2,3,3,3,1,3,No
1300,18,Male,Divorced,Research & Development,Manufacturing Director,Human Resources,3810,Medium,10,Travel_Rarely,No,0,0,0,0,5,3,0,4,2,4,4,1,4,No
1301,33,Male,Single,Research & Development,Laboratory Technician,Marketing,6830,High,24,Travel_Rarely,No,10,10,4,10,2,6,1,4,4,4,1,1,3,No
1302,53,Male,Divorced,Research & Development,Research Director,Human Resources,5590,Medium,19,Non-Travel,Yes,31,30,5,28,8,5,0,2,3,2,3,2,3,Yes
1303,18,Male,Married,Research & Development,Healthcare Representative,Medical,10640,Very High,1,Travel_Rarely,No,0,0,0,0,1,2,0,4,3,1,1,3,3,No
1304,56,Male,Married,Research & Development,Manufacturing Director,Human Resources,4390,Medium,25,Travel_Rarely,No,32,28,15,25,6,5,0,2,4,1,1,4,3,Yes
1305,41,Female,Married,Sales,Sales Executive,Medical,4450,Medium,11,Travel_Rarely,No,18,17,14,14,9,0,1,3,1,4,1,2,3,Yes
1306,24,Male,Single,Sales,Sales Representative,Human Resources,8060,High,14,Travel_Rarely,Yes,2,0,0,0,8,1,1,3,3,2,2,3,3,Yes
1307,30,Male,Married,Research & Development,Healthcare Representative,Marketing,6470,High,15,Travel_Frequently,No,6,4,2,1,7,0,1,3,4,4,1,4,3,Yes
1308,41,Male,Married,Research & Development,Healthcare Representative,Human Resources,6350,High,24,Travel_Frequently,No,17,13,3,11,6,6,1,4,4,2,2,3,3,No
1309,31,Male,Single,Research & Development,Manufacturing Director,Life Sciences,15780,Very High,8,Travel_Rarely,No,8,7,3,7,9,0,2,1,1,4,1,3,3,No
1310,22,Male,Divorced,Sales,Sales Executive,Marketing,8900,High,12,Travel_Rarely,Yes,0,0,0,0,8,6,0,2,4,3,1,2,3,No
1311,46,Male,Married,Research & Development,Manufacturing Director,Human Resources,6040,High,2,Travel_Frequently,Yes,25,24,15,23,2,5,0,3,1,3,2,1,3,Yes
1312,46,Male,Single,Sales,Manager,Life Sciences,3640,Medium,11,Travel_Rarely,No,25,20,15,18,6,6,1,2,2,3,2,4,3,No
1313,23,Male,Married,Research & Development,Healthcare Representative,Medical,5910,Medium,3,Travel_Rarely,No,2,0,1,0,4,5,1,4,4,2,2,3,4,No
1314,30,Female,Single,Research & Development,Research Scientist,Life Sciences,4230,Medium,17,Travel_Rarely,Yes,7,7,2,5,2,3,1,2,3,1,2,1,3,Yes
1315,28,Female,Single,Sales,Sales Executive,Medical,4800,Medium,26,Travel_Frequently,No,4,0,1,0,8,5,0,2,3,1,2,2,3,Yes
1316,46,Female,Married,Research & Development,Manufacturing Director,Marketing,4860,Medium,14,Travel_Rarely,Yes,23,19,10,17,0,6,3,2,3,2,1,1,3,Yes
1317,49,Male,Single,Sales,Sales Executive,Technical Degree,10280,Very High,27,Non-Travel,No,27,24,4,23,1,6,1,3,4,4,2,4,4,No
1318,49,Male,Single,Sales,Manager,Medical,3920,Medium,29,Travel_Frequently,No,26,22,7,21,1,5,2,1,1,3,4,3,3,Yes
1319,58,Male,Married,Sales,Sales Executive,Life Sciences,9860,High,2,Travel_Rarely,No,38,37,15,37,2,5,1,1,2,3,1,4,3,No
1320,51,Male,Single,Sales,Sales Representative,Medical,8200,High,15,Travel_Rarely,No,30,27,15,24,5,4,2,4,2,2,1,2,4,No
1321,31,Male,Divorced,Research & Development,Healthcare Representative,Human Resources,8160,High,16,Travel_Frequently,No,8,3,2,3,9,6,0,1,4,2,4,1,3,Yes
1322,22,Male,Divorced,Research & Development,Research Director,Human Resources,4730,Medium,12,Travel_Rarely,No,2,0,0,0,9,3,1,1,3,2,3,3,3,Yes
1323,44,Male,Single,Sales,Manager,Medical,9320,High,25,Travel_Frequently,Yes,20,20,13,19,9,3,0,2,3,1,2,3,4,Yes
1324,57,Male,Married,Research & Development,Laboratory Technician,Medical,4530,Medium,12,Travel_Frequently,No,37,33,15,33,7,5,0,2,4,3,4,1,4,Yes
1325,59,Male,Single,Research & Development,Healthcare Representative,Life Sciences,12050,Very High,2,Non-Travel,No,36,32,1,29,4,1,0,1,4,2,2,3,3,No
1326,27,Female,Married,Research & Development,Manufacturing Director,Human Resources,10380,Very High,16,Travel_Rarely,No,4,0,0,0,7,5,0,4,2,2,3,1,3,No
1327,28,Male,Single,Research & Development,Research Scientist,Other,12940,Very High,6,Travel_Rarely,No,4,1,0,1,2,0,1,1,2,3,3,3,3,No
1328,19,Female,Divorced,Sales,Sales Representative,Other,6980,High,11,Travel_Frequently,Yes,0,0,0,0,6,4,1,2,1,1,1,3,3,Yes
1329,24,Male,Single,Research & Development,Laboratory Technician,Medical,6470,High,15,Travel_Frequently,Yes,2,2,2,2,0,0,0,1,1,4,4,1,3,No
1330,41,Male,Married,Research & Development,Manufacturing Director,Technical Degree,5850,Medium,21,Travel_Frequently,No,18,14,3,12,9,6,0,2,2,1,3,2,3,Yes
1331,41,Male,Single,Human Resources,Human Resources,Life Sciences,15620,Very High,9,Travel_Rarely,No,20,15,2,14,9,5,0,1,3,3,1,1,3,No
1332,33,Male,Single,Research & Development,Manufacturing Director,Other,8740,High,12,Travel_Rarely,No,11,11,0,11,7,1,1,4,4,4,4,3,3,No
1333,31,Male,Married,Research & Development,Manufacturing Director,Technical Degree,4250,Medium,2,Travel_Rarely,Yes,7,4,4,1,1,1,0,4,2,1,3,1,4,No
1334,53,Male,Married,Sales,Sales Executive,Medical,11460,Very High,12,Travel_Rarely,Yes,33,30,14,28,2,4,1,1,3,1,4,3,3,Yes
